referenssektor,motpartssektor,avtal,ursprunglig_räntebindningstid,månad,Utlåningsräntor_till_hushåll_och_icke-finansiella_företag_procent
1,1.4577
1,1.4577
1,1.4684
1,1.4621
1,1.4757
1,1.4511
1,1.4276
1,1.4187
1,1.4578
1,1.4879
1,1.5023
1,1.5275
1,1.5352
1,1.5424
1,1.5205
1,1.5060
1,1.5092
1,1.5306
1,1.5160
1,1.5266
1,1.5480
1,1.5960
1,1.6025
1,1.6571
1,1.6627
1,1.6617
1,1.6211
1,1.5732
1,1.5553
1,1.5276
1,1.5034
1,1.4999
1,1.4832
1,1.4842
1,1.4910
1,1.4869
1,1.4802
1,1.4759
1,1.4674
1,1.4606
1,1.4584
1,1.4533
1,1.4350
1,1.4241
1,1.4113
1,1.4178
1,1.4264
1,1.4641
1,1.4874
1,1.5800
1,1.8200
1,2.0407
1,2.1616
1,2.6215
1,2.7748
1,2.9739
1,3.3184
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,10.2408
1,9.7699
1,9.2872
1,8.7775
1,8.3032
1,8.1638
1,7.8722
1,7.5215
1,7.2869
1,7.0224
1,6.7821
1,6.4553
1,5.8984
1,5.6116
1,5.5448
1,5.6244
1,5.6832
1,5.5110
1,5.5177
1,5.4751
1,5.4252
1,5.4257
1,5.3497
1,5.2057
1,5.2725
1,5.4735
1,5.4626
1,5.2774
1,5.0994
1,4.8263
1,4.6434
1,4.5846
1,4.3917
1,4.1306
1,4.0545
1,3.9492
1,3.8361
1,3.5534
1,3.3922
1,3.3809
1,3.3542
1,3.3618
1,3.4286
1,3.4833
1,3.5652
1,3.5612
1,3.5569
1,3.6794
1,3.6917
1,3.7152
1,3.8250
1,3.8738
1,3.9623
1,4.1037
1,4.1282
1,4.2393
1,4.2651
1,4.2736
1,4.2812
1,4.4177
1,4.4295
1,4.4540
1,4.6163
1,4.7231
1,4.8670
1,4.9141
1,4.9196
1,5.0077
1,5.0857
1,5.1170
1,5.1461
1,5.2281
1,5.3558
1,5.3770
1,5.6992
1,5.4667
1,5.3149
1,4.2805
1,3.8345
1,3.3004
1,3.0216
1,2.7524
1,2.6950
1,2.6769
1,2.5876
1,2.5575
1,2.4184
1,2.3807
1,2.3461
1,2.3102
1,2.2937
1,2.3037
1,2.2984
1,2.2947
1,2.2957
1,2.3624
1,2.4735
1,2.5393
1,2.7258
1,2.8844
1,3.0249
1,3.1948
1,3.3271
1,3.4799
1,3.6050
1,3.6879
1,3.7242
1,3.7712
1,3.8311
1,3.8511
1,3.8627
1,3.8631
1,3.8916
1,3.9371
1,3.9627
1,3.9292
1,3.8234
1,3.7619
1,3.7335
1,3.7051
1,3.7015
1,3.6778
1,3.5340
1,3.4287
1,3.3714
1,3.2962
1,3.2218
1,3.2153
1,3.1821
1,3.1757
1,3.1651
1,3.1547
1,3.1329
1,3.1244
1,3.1136
1,3.0941
1,3.0758
1,2.9938
1,2.9351
1,2.9027
1,2.8750
1,2.8443
1,2.8388
1,2.7950
1,2.6820
1,2.6146
1,2.5175
1,2.4585
1,2.4142
1,2.3272
1,2.2490
1,2.1568
1,2.0872
1,1.9850
1,1.9303
1,1.8258
1,1.8233
1,1.7758
1,1.7238
1,1.7090
1,1.6667
1,1.6477
1,1.6184
1,1.6373
1,1.6144
1,1.5935
1,1.5932
1,1.5783
1,1.5693
1,1.5566
1,1.5458
1,1.5425
1,1.5408
1,1.5271
1,1.5263
1,1.5371
1,1.5459
1,1.5466
1,1.5359
1,1.5244
1,1.5346
1,1.5021
1,1.4981
1,1.4821
1,1.4765
1,1.4455
1,1.4295
1,1.4453
1,1.4462
1,1.4449
1,1.4444
1,1.4497
1,1.4480
1,1.4592
1,1.4330
1,1.4155
1,1.4077
1,1.4397
1,1.4762
1,1.4898
1,1.5148
1,1.5274
1,1.5360
1,1.5095
1,1.4995
1,1.4986
1,1.5097
1,1.5019
1,1.5024
1,1.5207
1,1.5748
1,1.5801
1,1.6325
1,1.6513
1,1.6537
1,1.5962
1,1.5500
1,1.5310
1,1.4957
1,1.4785
1,1.4749
1,1.4462
1,1.4506
1,1.4566
1,1.4503
1,1.4507
1,1.4460
1,1.4325
1,1.4280
1,1.4252
1,1.4119
1,1.4018
1,1.3885
1,1.3686
1,1.3812
1,1.3889
1,1.4213
1,1.4503
1,1.5342
1,1.7773
1,1.9818
1,2.1079
1,2.5382
1,2.7016
1,2.8844
1,3.2252
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,2.6619
1,2.6723
1,2.6633
1,2.6954
1,2.8171
1,2.9221
1,3.0867
1,3.0806
1,3.1025
1,3.3091
1,3.3362
1,3.3687
1,3.5454
1,3.6198
1,3.7515
1,3.9573
1,3.9846
1,4.1563
1,4.1849
1,4.1902
1,4.1954
1,4.4000
1,4.4075
1,4.4320
1,4.6812
1,4.8121
1,4.9512
1,5.0412
1,5.0345
1,5.1643
1,5.2667
1,5.3039
1,5.3393
1,5.4360
1,5.6158
1,5.6279
1,6.0754
1,5.7008
1,5.4893
1,4.0277
1,3.5468
1,2.8590
1,2.5775
1,2.2488
1,2.1765
1,2.1713
1,2.0655
1,2.0356
1,1.9014
1,1.8582
1,1.8103
1,1.7754
1,1.7549
1,1.7684
1,1.7773
1,1.7890
1,1.7941
1,1.8907
1,2.0489
1,2.1404
1,2.3808
1,2.6033
1,2.7533
1,3.0054
1,3.1602
1,3.3581
1,3.4976
1,3.6010
1,3.6396
1,3.7017
1,3.7860
1,3.8079
1,3.8341
1,3.8420
1,3.8820
1,3.9510
1,3.9793
1,3.9260
1,3.7834
1,3.6979
1,3.6518
1,3.6226
1,3.6186
1,3.5861
1,3.3958
1,3.2624
1,3.1770
1,3.0808
1,2.9987
1,2.9985
1,2.9718
1,2.9753
1,2.9655
1,2.9578
1,2.9260
1,2.9255
1,2.9164
1,2.9103
1,2.8915
1,2.7842
1,2.7137
1,2.6770
1,2.6544
1,2.6314
1,2.6310
1,2.5861
1,2.4379
1,2.3531
1,2.2430
1,2.1845
1,2.1328
1,2.0431
1,1.9561
1,1.8292
1,1.7745
1,1.6624
1,1.6044
1,1.4887
1,1.5029
1,1.4600
1,1.4067
1,1.4091
1,1.3636
1,1.3584
1,1.3264
1,1.3606
1,1.3480
1,1.3345
1,1.3410
1,1.3442
1,1.3317
1,1.3194
1,1.3250
1,1.3421
1,1.3456
1,1.3273
1,1.3238
1,1.3457
1,1.3843
1,1.4029
1,1.3914
1,1.3915
1,1.4070
1,1.3726
1,1.3877
1,1.3692
1,1.3713
1,1.3277
1,1.3103
1,1.3419
1,1.3505
1,1.3513
1,1.3505
1,1.3674
1,1.3672
1,1.3830
1,1.3525
1,1.3333
1,1.3242
1,1.3660
1,1.4208
1,1.4517
1,1.5011
1,1.5233
1,1.5346
1,1.4902
1,1.4791
1,1.4871
1,1.5202
1,1.5149
1,1.5163
1,1.5369
1,1.6220
1,1.6349
1,1.7169
1,1.7487
1,1.7511
1,1.6787
1,1.6148
1,1.5903
1,1.5503
1,1.5322
1,1.5347
1,1.5111
1,1.5238
1,1.5437
1,1.5487
1,1.5553
1,1.5503
1,1.5377
1,1.5345
1,1.5320
1,1.5178
1,1.5021
1,1.4859
1,1.4500
1,1.4729
1,1.4825
1,1.5326
1,1.5654
1,1.6742
1,1.9885
1,2.2682
1,2.4427
1,3.0546
1,3.2490
1,3.4822
1,3.9058
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,4.2061
1,4.1684
1,4.1429
1,4.1168
1,4.1277
1,4.1591
1,4.1506
1,4.1402
1,4.1030
1,4.1398
1,4.1477
1,4.1642
1,4.1974
1,4.2091
1,4.2405
1,4.2983
1,4.3201
1,4.3550
1,4.3749
1,4.3862
1,4.3925
1,4.4415
1,4.4583
1,4.4829
1,4.5280
1,4.6024
1,4.7524
1,4.7317
1,4.7536
1,4.7721
1,4.8173
1,4.8369
1,4.8638
1,4.9149
1,4.9677
1,5.0044
1,5.1166
1,5.1201
1,5.0605
1,4.6519
1,4.2739
1,4.0029
1,3.7244
1,3.5427
1,3.4811
1,3.4215
1,3.3358
1,3.3155
1,3.2461
1,3.2138
1,3.2128
1,3.1935
1,3.2171
1,3.2571
1,3.1983
1,3.1418
1,3.1113
1,3.0979
1,3.1315
1,3.1456
1,3.2893
1,3.3495
1,3.4583
1,3.4988
1,3.6182
1,3.7032
1,3.7855
1,3.8321
1,3.8587
1,3.8774
1,3.8973
1,3.9226
1,3.9099
1,3.8989
1,3.9074
1,3.9151
1,3.9355
1,3.9344
1,3.8881
1,3.8648
1,3.8612
1,3.8327
1,3.8301
1,3.8201
1,3.7468
1,3.6878
1,3.6763
1,3.6316
1,3.5816
1,3.5661
1,3.5124
1,3.4869
1,3.4706
1,3.4527
1,3.4436
1,3.4218
1,3.4383
1,3.4110
1,3.3977
1,3.3572
1,3.3284
1,3.3112
1,3.2791
1,3.2390
1,3.2199
1,3.1768
1,3.1349
1,3.1087
1,3.0461
1,2.9866
1,2.9539
1,2.8449
1,2.7966
1,2.7594
1,2.6656
1,2.6120
1,2.5604
1,2.4631
1,2.4363
1,2.3768
1,2.3366
1,2.3041
1,2.2723
1,2.2118
1,2.1894
1,2.1704
1,2.1293
1,2.0932
1,2.0843
1,2.0199
1,1.9801
1,1.9624
1,1.9306
1,1.9208
1,1.9045
1,1.8566
1,1.8451
1,1.8335
1,1.8119
1,1.7969
1,1.7910
1,1.7589
1,1.7467
1,1.7315
1,1.6890
1,1.6763
1,1.6572
1,1.6476
1,1.6322
1,1.6235
1,1.6083
1,1.6061
1,1.6058
1,1.5922
1,1.5885
1,1.5915
1,1.5743
1,1.5611
1,1.5526
1,1.5570
1,1.5659
1,1.5521
1,1.5386
1,1.5348
1,1.5386
1,1.5395
1,1.5318
1,1.5168
1,1.4909
1,1.4787
1,1.4779
1,1.4949
1,1.4974
1,1.4912
1,1.4856
1,1.4842
1,1.4872
1,1.4597
1,1.4432
1,1.4322
1,1.4049
1,1.3909
1,1.3754
1,1.3503
1,1.3443
1,1.3334
1,1.3009
1,1.2869
1,1.2834
1,1.2695
1,1.2636
1,1.2598
1,1.2486
1,1.2578
1,1.2487
1,1.2579
1,1.2408
1,1.2439
1,1.2324
1,1.2497
1,1.2892
1,1.4059
1,1.4980
1,1.5279
1,1.6024
1,1.5993
1,1.6649
1,1.9548
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,2.9054
1,2.8917
1,2.8346
1,2.8498
1,2.8870
1,3.0224
1,3.1387
1,3.2656
1,3.2227
1,3.3254
1,3.2996
1,3.3620
1,3.5975
1,3.6750
1,3.7526
1,3.9301
1,4.0478
1,4.1515
1,4.2058
1,4.2657
1,4.2978
1,4.4077
1,4.4464
1,4.5354
1,4.6995
1,4.8472
1,4.9471
1,5.1920
1,5.2132
1,5.2869
1,5.4116
1,5.4568
1,5.4798
1,5.5435
1,5.6336
1,5.7246
1,5.9618
1,5.9663
1,5.7804
1,4.9270
1,4.2024
1,3.5954
1,2.8776
1,2.5431
1,2.4301
1,2.3994
1,2.2386
1,2.1797
1,2.0076
1,1.9730
1,1.9823
1,1.9408
1,1.9547
1,2.0152
1,1.9530
1,1.8879
1,1.8824
1,1.9948
1,2.0645
1,2.1135
1,2.2598
1,2.3972
1,2.5513
1,2.6731
1,2.8459
1,2.9863
1,3.2995
1,3.3913
1,3.4813
1,3.5706
1,3.6321
1,3.6121
1,3.6244
1,3.5907
1,3.6580
1,3.7340
1,3.7993
1,3.7830
1,3.6866
1,3.6250
1,3.6716
1,3.6421
1,3.6581
1,3.6362
1,3.4868
1,3.3245
1,3.3079
1,3.2572
1,3.0911
1,3.0626
1,2.9905
1,2.9695
1,2.9508
1,2.9653
1,2.9648
1,2.9170
1,2.9062
1,2.8456
1,2.8210
1,2.7898
1,2.7125
1,2.6759
1,2.6053
1,2.5587
1,2.5689
1,2.5151
1,2.4085
1,2.3491
1,2.1984
1,2.0940
1,2.0815
1,1.9852
1,1.9186
1,1.9058
1,1.7645
1,1.6108
1,1.4965
1,1.4239
1,1.3716
1,1.3590
1,1.3200
1,1.2935
1,1.2780
1,1.2787
1,1.2812
1,1.3142
1,1.2904
1,1.2765
1,1.2768
1,1.2846
1,1.3517
1,1.3480
1,1.3529
1,1.2499
1,1.2741
1,1.3852
1,1.4543
1,1.4460
1,1.3821
1,1.3274
1,1.3470
1,1.3181
1,1.3113
1,1.2986
1,1.2474
1,1.2479
1,1.2238
1,1.2496
1,1.2526
1,1.2171
1,1.2475
1,1.2861
1,1.3473
1,1.3323
1,1.3225
1,1.3581
1,1.3472
1,1.3173
1,1.3094
1,1.3817
1,1.4111
1,1.3600
1,1.3257
1,1.3521
1,1.3864
1,1.5177
1,1.5155
1,1.5127
1,1.4108
1,1.4408
1,1.4395
1,1.6147
1,1.6321
1,1.6335
1,1.6086
1,1.6458
1,1.7098
1,1.6361
1,1.5985
1,1.5730
1,1.5016
1,1.4771
1,1.4341
1,1.4592
1,1.4591
1,1.4302
1,1.3414
1,1.3322
1,1.3519
1,1.3432
1,1.3157
1,1.3142
1,1.3007
1,1.3636
1,1.3326
1,1.3742
1,1.3479
1,1.3382
1,1.2800
1,1.2905
1,1.4190
1,1.8189
1,2.1485
1,2.2396
1,2.5024
1,2.6649
1,2.8717
1,3.7092
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,4.2669
1,4.2120
1,4.1843
1,4.1476
1,4.1431
1,4.1251
1,4.1008
1,4.0925
1,4.0871
1,4.0906
1,4.1103
1,4.1173
1,4.1201
1,4.1158
1,4.1325
1,4.1576
1,4.1612
1,4.1766
1,4.1914
1,4.1989
1,4.1993
1,4.2444
1,4.2572
1,4.2624
1,4.2756
1,4.3361
1,4.5400
1,4.4189
1,4.4498
1,4.4812
1,4.5159
1,4.5275
1,4.5564
1,4.6273
1,4.6620
1,4.6813
1,4.7842
1,4.7685
1,4.7234
1,4.4513
1,4.1715
1,3.9818
1,3.8534
1,3.7450
1,3.7347
1,3.7189
1,3.6823
1,3.6613
1,3.6181
1,3.5966
1,3.5803
1,3.5755
1,3.5490
1,3.5477
1,3.5398
1,3.5277
1,3.5322
1,3.5165
1,3.5623
1,3.5655
1,3.6096
1,3.6268
1,3.7038
1,3.7365
1,3.7811
1,3.8192
1,3.8404
1,3.8815
1,3.8991
1,3.9209
1,3.9293
1,3.9331
1,3.8997
1,3.8874
1,3.8762
1,3.8650
1,3.8593
1,3.8618
1,3.8285
1,3.8344
1,3.8094
1,3.7795
1,3.7711
1,3.7580
1,3.6926
1,3.6551
1,3.6449
1,3.6010
1,3.5706
1,3.5526
1,3.5301
1,3.5110
1,3.5002
1,3.4844
1,3.4770
1,3.4727
1,3.4686
1,3.4471
1,3.4316
1,3.3975
1,3.3711
1,3.3503
1,3.3132
1,3.2903
1,3.2766
1,3.2377
1,3.2160
1,3.1890
1,3.1293
1,3.0855
1,3.0418
1,2.9576
1,2.9022
1,2.8651
1,2.7813
1,2.7136
1,2.6709
1,2.5808
1,2.5483
1,2.4801
1,2.4346
1,2.3825
1,2.3351
1,2.2771
1,2.2420
1,2.2128
1,2.1524
1,2.1130
1,2.0856
1,2.0192
1,1.9926
1,1.9728
1,1.9134
1,1.8777
1,1.8512
1,1.8061
1,1.7864
1,1.7762
1,1.7454
1,1.7248
1,1.7095
1,1.6734
1,1.6507
1,1.6505
1,1.6156
1,1.5965
1,1.5822
1,1.5673
1,1.5519
1,1.5452
1,1.5251
1,1.5126
1,1.5011
1,1.4907
1,1.4886
1,1.4869
1,1.4688
1,1.4616
1,1.4562
1,1.4629
1,1.4668
1,1.4658
1,1.4657
1,1.4532
1,1.4514
1,1.4401
1,1.4315
1,1.4118
1,1.3981
1,1.3835
1,1.3855
1,1.3776
1,1.3776
1,1.3723
1,1.3792
1,1.3707
1,1.3613
1,1.3420
1,1.3283
1,1.3224
1,1.3087
1,1.2997
1,1.2892
1,1.2557
1,1.2477
1,1.2410
1,1.2244
1,1.2095
1,1.2018
1,1.1876
1,1.1854
1,1.1807
1,1.1722
1,1.1682
1,1.1626
1,1.1563
1,1.1358
1,1.1436
1,1.1478
1,1.1682
1,1.1901
1,1.2529
1,1.2681
1,1.2875
1,1.3469
1,1.3883
1,1.4446
1,1.5216
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
1,..
